file,charge_current_setpoint_A,charge_duration_setpoint_s,repeat,hydrogen_volume_mL,hydrogen_per_input_energy_mL_per_J,measured_charge_duration_s,avg_charge_voltage_V,avg_charge_current_A,avg_charge_power_W,input_energy_J,measured_discharge_duration_s,usable_discharge_duration_s,avg_usable_voltage_V,avg_usable_current_A,avg_usable_power_W,output_energy_J,min_discharge_voltage_V,max_discharge_voltage_V,max_discharge_current_A
discharge_020A_120s_r1.csv,0.2,120,1,3.0,0.07965710785375385,120.0,1.5828956521739133,0.1968479591304348,0.31232160106752177,37.66142257521875,424.0,404.0,0.5927420779220779,0.04662566220779221,0.026379160101551946,10.69798469487375,-0.064,1.3047,0.0518561
discharge_020A_30s_r1.csv,0.2,30,1,0.2,0.022207227267978257,30.0,1.49811724137931,0.19997125517241376,0.29958129126879307,9.0060770571025,167.0,148.0,0.7284464788732394,0.04171718292253521,0.027136397193292253,4.054505300535,-0.049,1.311,0.049411399999999994
discharge_020A_60s_r1.csv,0.2,60,1,1.6,0.08942553844717842,60.0,1.488455172413793,0.1999952370689655,0.2976850835331466,17.891980610718747,165.0,144.0,0.6984036496350364,0.04440867098540145,0.02874016175937956,4.13699420964625,-0.0552,1.3073,0.05002257499999999
discharge_030A_120s_r1.csv,0.3,120,1,4.2,0.07684476190578972,120.0,1.5172043478260868,0.2977024632608696,0.45209394828926075,54.655644650823746,472.0,434.0,0.6177767554479419,0.045417299213075066,0.026910865367717918,11.72839698767,-0.0628,1.3135,0.049685375
discharge_030A_30s_r1.csv,0.3,30,1,1.6,0.10811370011295901,30.0,1.663324137931034,0.2896577344827586,0.4849261995025863,14.799234494132502,147.0,133.0,0.6576700787401574,0.04191034133858267,0.024256466966299208,3.24275224673125,-0.064,1.2985,0.04911635
discharge_030A_60s_r1.csv,0.3,60,1,2.2,0.07893180430842042,60.0,1.5420224137931031,0.29972286379310337,0.462187024389612,27.872161535845,229.0,206.0,0.6768771573604062,0.04499786637055837,0.028797939974213194,5.975067633641249,-0.0427,1.3159999999999998,0.050275475
discharge_040A_120s_r1.csv,0.4,120,1,6.0,0.07666775100010895,120.0,1.6315570175438594,0.3994949736842105,0.6518000811151096,78.25976269985374,500.0,457.0,0.6382508045977011,0.04622138109195403,0.028669020210545973,13.125977925027499,-0.005299999999999999,1.3273,0.050359774999999996
discharge_040A_30s_r1.csv,0.4,30,1,2.2,0.11397563318180554,30.0,1.606941379310345,0.399308052586207,0.6416686149050862,19.302371380475,194.0,169.0,0.6826234567901235,0.043815479166666664,0.02764987615324074,4.711012546265,-0.034,1.3085,0.0501701
discharge_040A_60s_r1.csv,0.4,60,1,4.0,0.10489585498299442,60.0,1.5866655172413793,0.40000970474137926,0.6346863901863792,38.133060649998754,313.0,287.0,0.6386204379562044,0.04513003631386862,0.02755349558002737,7.931880594459999,-0.064,1.2934999999999999,0.05052837499999999
