real_time,demo_cycle,slot,time_label,interval_label,ems_enabled,ems_status,price_dkk_kwh,price_state,demand_mW,pv_available,target_scenario,actual_scenario,scenario_accepted,reject_reason,scheduler_reason,command,panel_voltage_V,battery_voltage_V,pem_voltage_V,load_voltage_V,pv_current_mA,battery_current_mA,pem_current_mA,load_current_mA,pv_power_mW,battery_power_mW,pem_power_mW,load_power_mW,virtual_battery_soc_percent,virtual_battery_charge_mAh,virtual_battery_capacity_mAh,virtual_battery_charge_state,real_battery_soc_percent,real_battery_charge_mAh,real_battery_capacity_mAh,real_battery_charge_state,real_battery_soc_initialized,real_battery_soc_status,real_battery_initial_lookup_voltage,real_battery_lookup_soc_percent,pem_soc_percent,h2_volume_mL,h2_usable_mL,h2_mode,load_trigger
2026-05-11T15:47:03+02:00,0,12,03:00,03:00-03:15,True,running,0.824451973,HIGH,29.462523725084605,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.83625,3.677,0.03975,4.9965,162.55,47.225,-0.042,5.867,298.482,173.646,-0.002,29.314,56.82394661001604,5.682394661001603,10.0,medium,0.0,0.0014,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.41,0.0,7.6,0.0,empty,1
2026-05-11T15:47:10+02:00,0,13,03:15,03:15-03:30,True,running,0.8375290230000001,HIGH,27.61748170275346,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.1,3.68325,0.03975,4.98775,155.15,52.7,-0.042,5.717,325.815,194.107,-0.002,28.515,57.34487981028248,5.734487981028248,10.0,medium,0.0,0.0014,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.51,0.0,7.6,0.0,empty,1
2026-05-11T15:47:18+02:00,0,14,03:30,03:30-03:45,True,running,0.847617018,HIGH,25.772439680422302,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.00875,3.68575,0.03975,4.98775,157.125,51.475,-0.042,5.717,315.625,189.724,-0.002,28.515,57.955112938277196,5.79551129382772,10.0,medium,0.0,0.0015,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.55,0.0,7.6,0.0,empty,1
2026-05-11T15:47:25+02:00,0,15,03:45,03:45-04:00,True,running,0.857705021,HIGH,23.927397658091152,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.13875,3.68325,0.03975,5.004,152.425,53.85,-0.042,5.192,325.999,198.343,-0.002,25.981,58.47904213993369,5.847904213993369,10.0,medium,0.0,0.0014,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.51,0.0,7.6,0.0,empty,1
2026-05-11T15:47:33+02:00,0,16,04:00,04:00-04:15,True,running,0.806592459,HIGH,22.08235563576001,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.83625,3.68075,0.03975,5.019,164.075,51.2,-0.042,5.067,301.283,188.454,-0.002,25.431,59.0890246747383,5.90890246747383,10.0,medium,0.0,0.0014,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.47,0.0,7.6,0.0,empty,1
2026-05-11T15:47:40+02:00,0,17,04:15,04:15-04:30,True,running,0.811823257,HIGH,21.56176672682,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.8375,3.67575,0.03975,4.989,164.525,47.475,-0.042,4.542,302.315,174.506,-0.002,22.66,59.614111640516285,5.961411164051628,10.0,medium,0.0,0.0016,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.39,0.0,7.6,0.0,empty,1
2026-05-11T15:47:48+02:00,0,18,04:30,04:30-04:45,True,running,0.8632347300000001,HIGH,21.041177817880005,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.02375,3.677,0.0385,4.98775,159.025,50.15,-0.042,4.517,321.827,184.402,-0.002,22.53,60.22474719490251,6.022474719490251,10.0,medium,0.0,0.0015,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.41,0.0,7.6,0.0,empty,1
2026-05-11T15:47:55+02:00,0,19,04:45,04:45-05:00,True,running,0.89872958,HIGH,20.52058890894001,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.91875,3.687,0.03975,5.03275,161.025,53.475,-0.042,5.167,308.967,197.162,-0.002,26.004,60.7485998324275,6.07485998324275,10.0,medium,0.0,0.0014,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.57,0.0,7.6,0.0,empty,1
2026-05-11T15:48:04+02:00,0,20,05:00,05:00-05:15,True,running,0.881841541,HIGH,20.0,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.94,3.672,0.0335,4.984,158.85,49.025,-0.042,4.567,308.169,180.02,-0.001,22.762,61.358719603990416,6.135871960399041,10.0,medium,0.0,0.0016,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.33,0.0,7.6,0.0,empty,1
2026-05-11T15:48:10+02:00,0,21,05:15,05:15-05:30,True,running,0.8973098230000001,HIGH,22.536350184123506,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.0025,3.67325,0.03475,4.984,158.425,51.65,-0.042,3.992,317.246,189.723,-0.001,19.896,61.88331977780067,6.1883319777800665,10.0,medium,0.0,0.0015,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.35,0.0,7.6,0.0,empty,1
2026-05-11T15:48:19+02:00,0,22,05:30,05:30-05:45,True,running,0.92473425,HIGH,25.072700368247002,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.90875,3.677,0.03475,4.98525,162.625,51.0,-0.042,4.017,310.41,187.527,-0.001,20.026,62.49433628802539,6.249433628802539,10.0,medium,0.0,0.0014,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.41,0.0,7.6,0.0,empty,1
2026-05-11T15:48:25+02:00,0,23,05:45,05:45-06:00,True,running,0.946853139,HIGH,27.609050552370498,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.0825,3.6845,0.03475,4.984,154.775,55.375,-0.042,5.042,322.319,204.029,-0.001,25.129,63.0185158617213,6.30185158617213,10.0,medium,0.0,0.0021,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.53,0.0,7.6,0.0,empty,1
2026-05-11T15:48:32+02:00,0,24,06:00,06:00-06:15,True,running,0.937362959,HIGH,30.145400736494004,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.83,3.67075,0.0335,4.984,163.575,47.575,-0.042,5.192,299.342,174.636,-0.001,25.877,63.54276025906173,6.354276025906173,10.0,medium,0.0,0.0014,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.31,0.0,7.6,0.0,empty,1
2026-05-11T15:48:41+02:00,0,25,06:15,06:15-06:30,True,running,0.998488775,HIGH,33.470593669361726,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.0425,3.67825,0.03475,4.98275,159.225,51.925,-0.063,6.167,325.217,190.993,-0.002,30.729,64.15448902072326,6.415448902072326,10.0,medium,0.0,0.0015,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.43,0.0,7.6,0.0,empty,1
2026-05-11T15:48:47+02:00,0,26,06:30,06:30-06:45,True,running,1.047658498,HIGH,36.79578660222945,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.01125,3.67075,0.0335,4.98275,155.225,49.175,-0.042,6.167,312.196,180.509,-0.001,30.729,64.67582420711767,6.467582420711767,10.0,medium,0.0,0.0015,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.31,0.0,7.6,0.0,empty,1
2026-05-11T15:48:56+02:00,0,27,06:45,06:45-07:00,True,running,1.0957820569999999,HIGH,40.12097953509717,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.8825,3.67075,0.03475,4.98025,163.975,49.075,-0.042,7.242,308.683,180.142,-0.001,36.067,65.28760913128033,6.528760913128033,10.0,medium,0.0,0.0015,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.31,0.0,7.6,0.0,empty,1
2026-05-11T15:49:02+02:00,0,28,07:00,07:00-07:15,True,running,1.143158318,HIGH,43.446172467964885,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.0675,3.67575,0.03475,4.98775,155.525,51.45,-0.042,8.167,321.548,189.117,-0.001,40.735,65.81179330984097,6.581179330984098,10.0,medium,0.0,0.0016,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.39,0.0,7.6,0.0,empty,1
2026-05-11T15:49:11+02:00,0,29,07:15,07:15-07:30,True,running,1.188591741,HIGH,44.98171289899854,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.9925,3.67575,0.0335,4.9965,159.3,50.425,-0.042,8.367,317.405,185.35,-0.001,41.806,66.42264180231034,6.642264180231034,10.0,medium,0.0,0.0015,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.39,0.0,7.6,0.0,empty,1
2026-05-11T15:49:17+02:00,0,30,07:30,07:30-07:45,True,running,1.166622275,HIGH,46.51725333003219,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.19875,3.682,0.0335,4.979,152.25,55.375,-0.042,7.942,334.76,203.891,-0.001,39.543,66.94695289559054,6.694695289559054,10.0,medium,0.0,0.0014,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.49,0.0,7.6,0.0,empty,1
2026-05-11T15:49:26+02:00,0,31,07:45,07:45-08:00,True,running,1.106168971,HIGH,48.052793761065836,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.04625,3.6795,0.0335,4.979,158.4,50.1,-0.042,8.992,324.126,184.343,-0.001,44.771,67.55818006414026,6.755818006414025,10.0,medium,0.0,0.0014,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.45,0.0,7.6,0.0,empty,1
2026-05-11T15:49:32+02:00,0,32,08:00,08:00-08:15,True,running,1.2970192340000002,HIGH,49.58833419209949,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.83125,3.6795,0.0335,5.00275,165.975,53.75,-0.042,9.642,303.942,197.773,-0.001,48.237,68.08286180117983,6.808286180117983,10.0,medium,0.0,0.0014,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.45,0.0,7.6,0.0,empty,1
2026-05-11T15:49:41+02:00,0,33,08:15,08:15-08:30,True,running,1.139646189,HIGH,50.61804367362805,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.1325,3.677,0.03225,5.019,157.65,51.375,-0.042,10.142,336.189,188.906,-0.001,50.903,68.6936272340854,6.86936272340854,10.0,medium,0.0,0.0016,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.41,0.0,7.6,0.0,empty,1
2026-05-11T15:49:48+02:00,0,34,08:30,08:30-08:45,True,running,1.062603698,HIGH,51.647753155156614,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.31375,3.6795,0.0335,4.97775,151.45,57.95,-0.042,8.992,350.417,213.227,-0.001,44.76,69.21747365164777,6.9217473651647765,10.0,medium,0.0,0.0015,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.45,0.0,7.6,0.0,empty,1
2026-05-11T15:49:56+02:00,0,35,08:45,08:45-09:00,True,running,0.984664532,HIGH,52.67746263668519,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.83125,3.67325,0.0335,4.97775,166.55,49.325,-0.042,9.767,304.995,181.183,-0.001,48.618,69.82829217022231,6.982829217022231,10.0,medium,0.0,0.0015,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.35,0.0,7.6,0.0,empty,1
2026-05-11T15:50:03+02:00,0,36,09:00,09:00-09:15,True,running,1.1429341480000001,HIGH,53.70717211821375,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.83125,3.67575,0.0335,4.97775,165.4,49.6,-0.021,9.792,302.889,182.317,-0.001,48.742,70.35172677826549,7.03517267782655,10.0,medium,0.0,0.0021,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.39,0.0,7.6,0.0,empty,1
2026-05-11T15:50:11+02:00,0,37,09:15,09:15-09:30,True,running,1.028752827,HIGH,54.27245587426248,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.8175,3.66575,0.0335,4.97775,142.225,42.575,-0.042,9.767,258.494,156.069,-0.001,48.618,70.96390457529154,7.0963904575291545,10.0,medium,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.23,0.0,7.6,0.0,empty,1
2026-05-11T15:50:18+02:00,0,38,09:30,09:30-09:45,True,running,0.9971437590000001,HIGH,54.837739630311205,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.8825,3.66825,0.0335,4.97775,140.325,44.075,-0.042,9.742,264.162,161.678,-0.001,48.493,71.48989472424097,7.148989472424097,10.0,medium,0.0,0.0013,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.27,0.0,7.6,0.0,empty,1
2026-05-11T15:50:26+02:00,0,39,09:45,09:45-10:00,True,running,0.920101216,HIGH,55.40302338635993,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.81625,3.66575,0.0335,4.97775,140.825,42.55,-0.042,9.792,255.773,155.978,-0.001,48.742,72.10290248428704,7.210290248428704,10.0,medium,0.0,0.0012,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.23,0.0,7.6,0.0,empty,1
2026-05-11T15:50:33+02:00,0,40,10:00,10:00-10:15,True,running,1.0423530109999999,HIGH,55.96830714240867,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.8175,3.66575,0.0335,4.9765,141.725,42.2,-0.042,10.167,257.585,154.695,-0.001,50.596,72.62531688411784,7.2625316884117845,10.0,medium,0.0,0.0012,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.23,0.0,7.6,0.0,empty,1
2026-05-11T15:50:41+02:00,0,41,10:15,10:15-10:30,True,running,0.9582862609999999,HIGH,56.45403953466208,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.07,3.6895,0.03975,4.984,171.875,55.925,-0.042,10.142,355.781,206.335,-0.002,50.548,73.23531339728868,7.323531339728868,10.0,medium,0.0,0.0016,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.61,0.0,7.6,0.0,empty,1
2026-05-11T15:50:48+02:00,0,42,10:30,10:30-10:45,True,running,0.9127033569999999,HIGH,56.9397719269155,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.215,3.69325,0.03975,4.99025,164.925,59.425,-0.042,10.467,365.309,219.471,-0.002,52.233,73.75711516757778,7.375711516757777,10.0,medium,0.0,0.0019,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.67,0.0,7.6,0.0,empty,1
2026-05-11T15:50:56+02:00,0,43,10:45,10:45-11:00,True,running,0.861889654,HIGH,57.42550431916891,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.175,3.6945,0.03975,5.00025,166.65,59.2,-0.042,10.767,362.464,218.714,-0.002,53.838,74.3644350521946,7.43644350521946,10.0,medium,0.0,0.0016,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.69,0.0,7.6,0.0,empty,1
2026-05-11T15:51:03+02:00,0,44,11:00,11:00-11:15,True,running,0.9418465109999999,HIGH,57.91123671142232,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.12375,3.692,0.03975,4.984,171.0,56.75,-0.042,10.267,363.161,209.521,-0.002,51.171,74.88613515156534,7.488613515156533,10.0,medium,0.0,0.0015,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.65,0.0,7.6,0.0,empty,1
2026-05-11T15:51:11+02:00,0,45,11:15,11:15-11:30,True,running,0.85733142,HIGH,58.38276373977669,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.14,3.6995,0.03975,4.984,170.2,58.225,-0.042,10.667,364.228,215.403,-0.002,53.164,75.49357775428449,7.549357775428449,10.0,medium,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.77,0.0,7.6,0.0,empty,1
2026-05-11T15:51:18+02:00,0,46,11:30,11:30-11:45,True,running,0.799194548,HIGH,58.854290768131065,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.8525,3.6895,0.03975,5.0065,183.725,54.225,-0.042,11.417,340.351,200.063,-0.002,57.159,76.01503303658062,7.601503303658062,10.0,medium,0.0,0.0018,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.61,0.0,7.6,0.0,empty,1
2026-05-11T15:51:26+02:00,0,47,11:45,11:45-12:00,True,running,0.791198866,HIGH,59.325817796485424,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.25,3.6995,0.03975,5.02275,168.35,61.45,-0.042,11.992,378.788,227.334,-0.002,60.233,76.6227379921964,7.662273799219641,10.0,medium,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.77,0.0,7.6,0.0,empty,1
2026-05-11T15:51:33+02:00,0,48,12:00,12:00-12:15,True,running,0.8178013590000001,HIGH,59.79734482483979,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.025,3.69575,0.041,4.98275,177.9,61.325,-0.042,10.667,360.247,226.642,-0.002,53.151,77.14476418032872,7.714476418032872,10.0,medium,0.0,0.0016,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.71,0.0,7.6,0.0,empty,1
2026-05-11T15:51:41+02:00,0,49,12:15,12:15-12:30,True,running,0.806592459,HIGH,59.59784944053591,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.0,3.697,0.041,4.98275,176.65,58.9,-0.021,11.117,353.3,217.753,-0.001,55.393,77.75263144516173,7.775263144516173,10.0,medium,0.0,0.0016,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.73,0.0,7.6,0.0,empty,1
2026-05-11T15:51:48+02:00,0,50,12:30,12:30-12:45,True,running,0.80532208,HIGH,59.39835405623201,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.45125,3.70325,0.03975,4.98275,166.05,62.725,-0.042,11.092,407.03,232.286,-0.002,55.269,78.27455374000183,7.827455374000182,10.0,medium,0.0,0.0023,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.83,0.0,7.6,0.0,empty,1
2026-05-11T15:51:56+02:00,0,51,12:45,12:45-13:00,True,running,0.767734909,HIGH,59.198858671928114,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.95625,3.69825,0.03975,4.98275,177.425,60.075,-0.042,11.092,347.088,222.172,-0.002,55.269,78.88237412719204,7.888237412719204,10.0,medium,0.0,0.0024,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.75,0.0,7.6,0.0,empty,1
2026-05-11T15:52:03+02:00,0,52,13:00,13:00-13:15,True,running,0.77356353,HIGH,58.999363287624234,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.68125,3.702,0.0385,4.98025,150.6,60.75,-0.042,11.117,403.796,224.896,-0.002,55.365,79.40398360864393,7.940398360864392,10.0,medium,0.0,0.0018,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.81,0.0,7.6,0.0,empty,1
