real_time,demo_cycle,slot,time_label,interval_label,ems_enabled,ems_status,price_dkk_kwh,price_state,demand_mW,pv_available,target_scenario,actual_scenario,scenario_accepted,reject_reason,scheduler_reason,command,panel_voltage_V,battery_voltage_V,pem_voltage_V,load_voltage_V,pv_current_mA,battery_current_mA,pem_current_mA,load_current_mA,pv_power_mW,battery_power_mW,pem_power_mW,load_power_mW,virtual_battery_soc_percent,virtual_battery_charge_mAh,virtual_battery_capacity_mAh,virtual_battery_charge_state,real_battery_soc_percent,real_battery_charge_mAh,real_battery_capacity_mAh,real_battery_charge_state,real_battery_soc_initialized,real_battery_soc_status,real_battery_initial_lookup_voltage,real_battery_lookup_soc_percent,pem_soc_percent,h2_volume_mL,h2_usable_mL,h2_mode,load_trigger
2026-05-11T16:52:36+02:00,0,0,00:00,00:00-00:15,True,running,0.41106771099999995,LOW,45.752107382290916,False,1,1,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,1",1.81375,3.677,1.286,5.109,0.4,-0.025,-0.063,-0.008,0.726,-0.092,-0.081,-0.041,20.0,2.0,10.0,low,4.413126068222978,88.26252136445954,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.677,4.4075310455334495,20.044932873453746,9.2035946298763,1.6035946298762997,idle,1
2026-05-11T16:52:44+02:00,0,1,00:15,00:15-00:30,True,running,0.309216195,LOW,45.04351593954704,False,1,1,1,,LOW price and PV unavailable -> grid supplies load.,"SCENARIO,1",1.81375,3.67825,1.28475,5.09525,0.4,-0.025,-0.063,8.692,0.726,-0.092,-0.081,44.288,20.0,2.0,10.0,low,4.41312335441658,88.26246708833159,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.677,4.427560421952194,20.044932873453746,9.2035946298763,1.6035946298762997,idle,1
2026-05-11T16:52:51+02:00,0,2,00:30,00:30-00:45,True,running,0.11104283599999999,LOW,44.33492449680317,False,1,1,1,,LOW price and PV unavailable -> grid supplies load.,"SCENARIO,1",1.8125,3.67825,1.2835,5.0965,0.375,-0.025,-0.063,8.692,0.68,-0.092,-0.081,44.299,20.0,2.0,10.0,low,4.413120631806816,88.26241263613633,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.677,4.427560421952194,20.044932873453746,9.2035946298763,1.6035946298762997,idle,1
2026-05-11T16:52:59+02:00,0,3,00:45,00:45-01:00,True,running,0.07024244,LOW,43.62633305405929,False,1,1,1,,LOW price and PV unavailable -> grid supplies load.,"SCENARIO,1",1.8125,3.67825,1.2835,5.09525,0.375,-0.025,-0.063,8.692,0.68,-0.092,-0.081,44.288,20.0,2.0,10.0,low,4.413117920902013,88.26235841804025,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.677,4.427560421952194,20.044932873453746,9.2035946298763,1.6035946298762997,idle,1
2026-05-11T16:53:06+02:00,0,4,01:00,01:00-01:15,True,running,0.171645615,LOW,42.91774161131542,False,1,1,1,,LOW price and PV unavailable -> grid supplies load.,"SCENARIO,1",1.81375,3.677,1.28225,5.09525,0.375,-0.025,-0.063,8.692,0.68,-0.092,-0.081,44.288,20.0,2.0,10.0,low,4.414275304316259,88.28550608632519,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.677,4.4075310455334495,20.044932873453746,9.2035946298763,1.6035946298762997,idle,1
2026-05-11T16:53:14+02:00,0,5,01:15,01:15-01:30,True,running,0.13278810200000002,LOW,41.50291010179009,False,1,1,1,,LOW price and PV unavailable -> grid supplies load.,"SCENARIO,1",1.81375,3.67825,1.281,5.0965,0.375,-0.025,-0.063,8.692,0.68,-0.092,-0.081,44.299,20.0,2.0,10.0,low,4.414272586433933,88.28545172867865,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.677,4.427560421952194,20.044932873453746,9.2035946298763,1.6035946298762997,idle,1
2026-05-11T16:53:22+02:00,0,6,01:30,01:30-01:45,True,running,0.12128029800000001,LOW,40.08807859226475,False,1,1,1,,LOW price and PV unavailable -> grid supplies load.,"SCENARIO,1",1.81375,3.67825,1.281,5.0965,0.4,-0.025,-0.063,8.467,0.726,-0.092,-0.081,43.152,20.0,2.0,10.0,low,4.414269876164986,88.28539752329972,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.677,4.427560421952194,20.044932873453746,9.2035946298763,1.6035946298762997,idle,1
2026-05-11T16:53:28+02:00,0,7,01:45,01:45-02:00,True,running,0.097069074,LOW,38.67324708273942,False,1,1,1,,LOW price and PV unavailable -> grid supplies load.,"SCENARIO,1",1.81375,3.67825,1.27975,5.09775,0.4,-0.025,-0.063,8.017,0.726,-0.092,-0.081,40.869,20.0,2.0,10.0,low,4.414267542715646,88.28535085431292,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.677,4.427560421952194,20.044932873453746,9.2035946298763,1.6035946298762997,idle,1
2026-05-11T16:53:36+02:00,0,8,02:00,02:00-02:15,True,running,0.138168374,LOW,37.258415573214094,False,1,1,1,,LOW price and PV unavailable -> grid supplies load.,"SCENARIO,1",1.81375,3.67825,1.27975,5.0965,0.4,-0.025,-0.042,8.017,0.726,-0.092,-0.054,40.859,20.0,2.0,10.0,low,4.414264832918981,88.28529665837964,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.677,4.427560421952194,20.044932873453746,9.2035946298763,1.6035946298762997,idle,1
2026-05-11T16:53:44+02:00,0,9,02:15,02:15-02:30,True,running,0.143175016,LOW,35.309442611181716,False,1,1,1,,LOW price and PV unavailable -> grid supplies load.,"SCENARIO,1",1.815,3.677,1.2785,5.09775,0.425,-0.025,-0.042,7.567,0.771,-0.092,-0.054,38.575,20.0,2.0,10.0,low,4.4142621124089825,88.28524224817966,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.677,4.4075310455334495,20.044932873453746,9.2035946298763,1.6035946298762997,idle,1
