real_time,demo_cycle,slot,time_label,interval_label,ems_enabled,ems_status,price_dkk_kwh,price_state,demand_mW,pv_available,target_scenario,actual_scenario,scenario_accepted,reject_reason,scheduler_reason,command,panel_voltage_V,battery_voltage_V,pem_voltage_V,load_voltage_V,pv_current_mA,battery_current_mA,pem_current_mA,load_current_mA,pv_power_mW,battery_power_mW,pem_power_mW,load_power_mW,virtual_battery_soc_percent,virtual_battery_charge_mAh,virtual_battery_capacity_mAh,virtual_battery_charge_state,real_battery_soc_percent,real_battery_charge_mAh,real_battery_capacity_mAh,real_battery_charge_state,real_battery_soc_initialized,real_battery_soc_status,real_battery_initial_lookup_voltage,real_battery_lookup_soc_percent,pem_soc_percent,h2_volume_mL,h2_usable_mL,h2_mode,load_trigger
2026-05-12T11:04:29+02:00,0,81,20:15,20:15-20:30,True,running,1.047882668,HIGH,57.615622,False,1,1,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,1",2.87375,3.67575,-0.009,5.1015,0.025,-0.025,-0.042,11.117,0.072,-0.092,0.0,56.713,50.0,5.0,10.0,medium,4.627429687612199,92.548593752244,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.69075,4.387501669114699,0.0,7.6,0.0,empty,1
2026-05-12T11:04:44+02:00,0,82,20:30,20:30-20:45,True,running,1.074933555,HIGH,56.707218,False,1,1,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,1",2.90875,3.6845,-0.00525,5.1015,0.0,-0.025,-0.042,11.142,0.0,-0.092,0.0,56.841,50.0,5.0,10.0,medium,4.627424650212537,92.54849300425074,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.69075,4.527707304045932,0.0,7.6,0.0,empty,1
2026-05-12T11:04:59+02:00,0,83,20:45,20:45-21:00,True,running,1.057821241,HIGH,55.798813,False,1,1,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,1",2.92625,3.69075,-0.00525,5.1015,0.025,-0.025,-0.042,11.092,0.073,-0.092,0.0,56.586,50.0,5.0,10.0,medium,4.6274192385872,92.548384771744,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.69075,4.627854186139672,0.0,7.6,0.0,empty,1
2026-05-12T11:05:14+02:00,0,84,21:00,21:00-21:15,True,running,1.113716252,HIGH,54.890409,False,1,1,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,1",2.9275,3.69075,-0.00525,5.10525,0.0,-0.025,-0.042,11.317,0.0,-0.092,0.0,57.776,50.0,5.0,10.0,medium,4.627414200969648,92.54828401939295,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.69075,4.627854186139672,0.0,7.6,0.0,empty,1
2026-05-12T11:05:29+02:00,0,85,21:15,21:15-21:30,True,running,1.080986346,HIGH,53.015791,False,1,1,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,1",2.89375,3.69075,-0.00525,5.10525,0.0,-0.025,-0.042,11.342,0.0,-0.092,0.0,57.904,50.0,5.0,10.0,medium,4.627408791578315,92.5481758315663,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.69075,4.627854186139672,0.0,7.6,0.0,empty,1
2026-05-12T11:05:44+02:00,0,86,21:30,21:30-21:45,True,running,1.024418704,HIGH,51.141173,False,1,1,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,1",2.92125,3.69075,-0.004,5.1065,0.025,-0.025,-0.042,10.717,0.073,-0.092,0.0,54.726,50.0,5.0,10.0,medium,4.627403756870209,92.5480751374042,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.69075,4.627854186139672,0.0,7.6,0.0,empty,1
2026-05-12T11:05:59+02:00,0,87,21:45,21:45-22:00,True,running,0.970541325,HIGH,49.266555,False,1,1,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,1",2.92125,3.682,-0.00525,5.09775,0.0,-0.025,-0.042,9.967,0.0,-0.092,0.0,50.809,50.0,5.0,10.0,medium,4.62739833419209,92.5479666838418,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.69075,4.487648551208438,0.0,7.6,0.0,empty,1
2026-05-12T11:06:14+02:00,0,88,22:00,22:00-22:15,True,running,1.013807627,HIGH,47.391937,False,1,1,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,1",2.9175,3.6895,-0.004,5.1065,0.0,-0.025,-0.042,9.842,0.0,-0.092,0.0,50.258,50.0,5.0,10.0,medium,4.627393312258357,92.54786624516713,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.69075,4.6078248097209205,0.0,7.6,0.0,empty,1
2026-05-12T11:06:30+02:00,0,89,22:15,22:15-22:30,True,running,0.966954395,HIGH,44.831741,False,1,1,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,1",2.9575,3.6895,-0.0065,5.10525,0.025,-0.025,-0.042,9.817,0.074,-0.092,0.0,50.118,50.0,5.0,10.0,medium,4.62738788974542,92.5477577949084,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.69075,4.6078248097209205,0.0,7.6,0.0,empty,1
2026-05-12T11:06:44+02:00,0,90,22:30,22:30-22:45,True,running,0.944686077,HIGH,42.271545,False,1,1,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,1",2.8825,3.687,-0.009,5.104,0.025,-0.025,-0.042,8.842,0.072,-0.092,0.0,45.13,50.0,5.0,10.0,medium,4.627382868967882,92.54765737935764,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.69075,4.567766056883427,0.0,7.6,0.0,empty,1
2026-05-12T11:06:59+02:00,0,91,22:45,22:45-23:00,True,running,0.914197854,HIGH,39.711349,False,1,1,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,1",2.825,3.68575,-0.0115,5.1015,0.0,-0.025,-0.042,8.067,0.0,-0.092,0.001,41.154,50.0,5.0,10.0,medium,4.627377831990258,92.54755663980517,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.69075,4.547736680464682,0.0,7.6,0.0,empty,1
2026-05-12T11:07:14+02:00,0,92,23:00,23:00-23:15,True,running,0.921969366,HIGH,37.151152,False,1,1,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,1",2.81125,3.69075,-0.00525,5.11025,0.025,-0.025,-0.042,8.442,0.07,-0.092,0.0,43.141,50.0,5.0,10.0,medium,4.627372424954727,92.54744849909453,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.69075,4.627854186139672,0.0,7.6,0.0,empty,1
2026-05-12T11:07:29+02:00,0,93,23:15,23:15-23:30,True,running,0.882588793,HIGH,36.441885,False,1,1,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,1",2.78375,3.69075,-0.004,5.11025,0.0,-0.025,-0.042,7.967,0.0,-0.092,0.0,40.713,50.0,5.0,10.0,medium,4.627367387739694,92.54734775479389,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.69075,4.627854186139672,0.0,7.6,0.0,empty,1
2026-05-12T11:07:44+02:00,0,94,23:30,23:30-23:45,True,running,0.8455994459999999,HIGH,35.732617,False,1,1,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,1",2.7725,3.6895,-0.009,5.1015,0.025,-0.025,-0.042,7.017,0.069,-0.092,0.0,35.797,50.0,5.0,10.0,medium,4.6273619790082385,92.54723958016477,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.69075,4.6078248097209205,0.0,7.6,0.0,empty,1
2026-05-12T11:07:59+02:00,0,95,23:45,23:45-00:00,True,running,0.826619034,HIGH,35.023348,False,1,1,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,1",2.77875,3.69075,-0.004,5.1115,0.025,-0.025,-0.042,7.317,0.069,-0.092,0.0,37.401,50.0,5.0,10.0,medium,4.627356942802456,92.54713885604913,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.69075,4.627854186139672,0.0,7.6,0.0,empty,1
