real_time,demo_cycle,slot,time_label,interval_label,ems_enabled,ems_status,price_dkk_kwh,price_state,demand_mW,pv_available,target_scenario,actual_scenario,scenario_accepted,reject_reason,scheduler_reason,command,panel_voltage_V,battery_voltage_V,pem_voltage_V,load_voltage_V,pv_current_mA,battery_current_mA,pem_current_mA,load_current_mA,pv_power_mW,battery_power_mW,pem_power_mW,load_power_mW,virtual_battery_soc_percent,virtual_battery_charge_mAh,virtual_battery_capacity_mAh,virtual_battery_charge_state,real_battery_soc_percent,real_battery_charge_mAh,real_battery_capacity_mAh,real_battery_charge_state,real_battery_soc_initialized,real_battery_soc_status,real_battery_initial_lookup_voltage,real_battery_lookup_soc_percent,pem_soc_percent,h2_volume_mL,h2_usable_mL,h2_mode,load_trigger
2026-05-12T13:36:02+02:00,0,12,03:00,03:00-03:15,True,running,0.866074355,HIGH,22.096893,False,5,5,1,,"HIGH price, PV unavailable and battery has energy -> battery supplies load.","SCENARIO,5",3.14625,3.652,0.9985,3.6265,0.15,-7.1,-0.042,7.192,0.472,-25.929,-0.042,26.082,15.894698019361854,1.5894698019361855,10.0,low,4.665984075408268,93.31968150816536,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.006943517158502,100.0,15.6,8.0,idle,1
2026-05-12T13:36:18+02:00,0,13,03:15,03:15-03:30,True,running,0.859946823,HIGH,20.713111,False,5,5,1,,"HIGH price, PV unavailable and battery has energy -> battery supplies load.","SCENARIO,5",3.13375,3.65325,0.99725,3.62775,0.125,-6.825,-0.042,6.917,0.392,-24.933,-0.042,25.093,15.632888503920086,1.5632888503920086,10.0,low,4.664469808462265,93.28939616924531,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.026972893577246,100.0,15.6,8.0,idle,1
2026-05-12T13:36:32+02:00,0,14,03:30,03:30-03:45,True,running,0.869362254,HIGH,19.32933,False,5,5,1,,"HIGH price, PV unavailable and battery has energy -> battery supplies load.","SCENARIO,5",3.1075,3.65325,0.996,3.63025,0.15,-6.525,-0.042,6.642,0.466,-23.837,-0.042,24.112,15.40493269790808,1.540493269790808,10.0,low,4.663146733085128,93.26293466170257,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.026972893577246,100.0,15.6,8.0,idle,1
2026-05-12T13:36:48+02:00,0,15,03:45,03:45-04:00,True,running,0.886549257,HIGH,17.945548,False,5,5,1,,"HIGH price, PV unavailable and battery has energy -> battery supplies load.","SCENARIO,5",3.07625,3.65575,0.99475,3.6365,0.125,-5.525,-0.042,5.592,0.385,-20.198,-0.042,20.335,15.176160794162694,1.5176160794162694,10.0,low,4.661986820737711,93.23973641475423,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.06703164641474,100.0,15.6,8.0,idle,1
2026-05-12T13:37:02+02:00,0,16,04:00,04:00-04:15,True,running,0.8528478159999999,HIGH,16.561767,False,5,5,1,,"HIGH price, PV unavailable and battery has energy -> battery supplies load.","SCENARIO,5",3.04625,3.65575,0.99225,3.63775,0.15,-5.175,-0.042,5.317,0.457,-18.919,-0.042,19.342,14.978620451540129,1.497862045154013,10.0,low,4.660922395886457,93.21844791772914,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.06703164641474,100.0,15.6,8.0,idle,1
2026-05-12T13:37:17+02:00,0,17,04:15,04:15-04:30,True,running,0.878703004,HIGH,16.171325,False,5,5,1,,"HIGH price, PV unavailable and battery has energy -> battery supplies load.","SCENARIO,5",3.02,3.657,0.9935,3.63775,0.125,-5.3,-0.042,5.367,0.378,-19.382,-0.042,19.524,14.795926280214957,1.4795926280214957,10.0,low,4.6598584924031705,93.1971698480634,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.08706102283349,100.0,15.6,8.0,idle,1
2026-05-12T13:37:33+02:00,0,18,04:30,04:30-04:45,True,running,0.8986548910000001,HIGH,15.780884,False,5,5,1,,"HIGH price, PV unavailable and battery has energy -> battery supplies load.","SCENARIO,5",3.00875,3.657,0.99225,3.63775,0.125,-5.3,-0.042,5.392,0.376,-19.382,-0.042,19.615,14.60385344249218,1.460385344249218,10.0,low,4.658716595378077,93.17433190756154,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.08706102283349,100.0,15.6,8.0,idle,1
2026-05-12T13:37:47+02:00,0,19,04:45,04:45-05:00,True,running,0.9308617819999999,HIGH,15.390441,False,5,5,1,,"HIGH price, PV unavailable and battery has energy -> battery supplies load.","SCENARIO,5",3.21625,3.657,0.991,3.63775,0.15,-5.3,-0.042,5.392,0.482,-19.382,-0.042,19.615,14.429967440639754,1.4429967440639755,10.0,low,4.657670778485747,93.15341556971495,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.08706102283349,100.0,15.6,8.0,idle,1
2026-05-12T13:38:03+02:00,0,20,05:00,05:00-05:15,True,running,0.888267984,HIGH,15.0,False,5,5,1,,"HIGH price, PV unavailable and battery has energy -> battery supplies load.","SCENARIO,5",3.43875,3.6595,0.991,3.644,0.15,-4.275,-0.042,4.367,0.516,-15.644,-0.042,15.913,14.247388845899469,1.4247388845899467,10.0,low,4.656701057673389,93.13402115346776,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.127119775670984,100.0,15.6,8.0,idle,1
2026-05-12T13:38:17+02:00,0,21,05:15,05:15-05:30,True,running,0.924435339,HIGH,16.902262,False,5,5,1,,"HIGH price, PV unavailable and battery has energy -> battery supplies load.","SCENARIO,5",3.4175,3.6545,0.98225,3.6415,0.15,-4.075,-0.042,4.192,0.513,-14.892,-0.041,15.265,14.079623439072193,1.4079623439072193,10.0,low,4.655836811367796,93.11673622735593,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.047002269995996,100.0,15.6,8.0,idle,1
2026-05-12T13:38:32+02:00,0,22,05:30,05:30-05:45,True,running,0.961798398,HIGH,18.804525,False,5,5,1,,"HIGH price, PV unavailable and battery has energy -> battery supplies load.","SCENARIO,5",3.43,3.6595,0.9885,3.644,0.15,-4.35,-0.042,4.367,0.515,-15.919,-0.042,15.913,13.891503021420679,1.3891503021420677,10.0,low,4.654966707649798,93.09933415299597,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.127119775670984,100.0,15.6,8.0,idle,1
2026-05-12T13:38:48+02:00,0,23,05:45,05:45-06:00,True,running,1.017842898,HIGH,20.706788,False,5,5,1,,"HIGH price, PV unavailable and battery has energy -> battery supplies load.","SCENARIO,5",3.4475,3.6595,0.98725,3.64275,0.15,-4.525,-0.042,4.517,0.517,-16.559,-0.042,16.454,13.666413987091403,1.3666413987091401,10.0,low,4.65402513972994,93.08050279459881,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.127119775670984,100.0,15.6,8.0,idle,1
2026-05-12T13:39:02+02:00,0,24,06:00,06:00-06:15,True,running,1.038840882,HIGH,22.609051,False,5,5,1,,"HIGH price, PV unavailable and battery has energy -> battery supplies load.","SCENARIO,5",3.25,3.65325,0.97975,3.6365,0.15,-4.7,-0.042,4.792,0.488,-17.17,-0.041,17.426,13.436129807073621,1.3436129807073622,10.0,low,4.653042160106348,93.06084320212696,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.026972893577246,100.0,15.6,8.0,idle,1
2026-05-12T13:39:18+02:00,0,25,06:15,06:15-06:30,True,running,1.1309780550000001,HIGH,25.102945,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",4.0925,3.68325,0.99975,4.9965,6.2,-0.025,-0.042,4.467,25.373,-0.092,-0.042,22.319,13.416956194669192,1.3416956194669192,10.0,low,4.652961862930847,93.05923725861695,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.5076779276271886,100.0,15.6,8.0,idle,1
2026-05-12T13:39:32+02:00,0,26,06:30,06:30-06:45,True,running,1.147716604,HIGH,27.59684,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",4.10125,3.682,0.99725,4.994,6.625,-0.025,-0.042,4.892,27.171,-0.092,-0.042,24.431,13.416956194669192,1.3416956194669192,10.0,low,4.6529568178895016,93.05913635779004,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.487648551208438,100.0,15.6,8.0,idle,1
2026-05-12T13:39:47+02:00,0,27,06:45,06:45-07:00,True,running,1.183062084,HIGH,30.090735,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",4.10125,3.682,0.9985,4.99525,6.475,-0.025,-0.042,4.717,26.556,-0.092,-0.042,23.563,13.416956194669192,1.3416956194669192,10.0,low,4.6529517710529005,93.05903542105801,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.487648551208438,100.0,15.6,8.0,idle,1
2026-05-12T13:40:03+02:00,0,28,07:00,07:00-07:15,True,running,1.288052025,HIGH,32.584629,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",4.055,3.67825,0.99475,4.99275,7.025,-0.025,-0.042,5.267,28.486,-0.092,-0.042,26.297,13.416956194669192,1.3416956194669192,10.0,low,4.652946339112563,93.05892678225126,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.427560421952194,100.0,15.6,8.0,idle,1
2026-05-12T13:40:17+02:00,0,29,07:15,07:15-07:30,True,running,1.283643221,HIGH,33.736285,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",4.0525,3.682,0.99725,4.994,8.425,-0.025,-0.042,6.092,34.142,-0.092,-0.042,30.423,13.416956194669192,1.3416956194669192,10.0,low,4.652941288234314,93.05882576468628,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.487648551208438,100.0,15.6,8.0,idle,1
2026-05-12T13:40:33+02:00,0,30,07:30,07:30-07:45,True,running,1.245906568,HIGH,34.88794,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",4.0625,3.68325,0.996,4.99525,8.4,-0.025,-0.042,6.092,34.125,-0.092,-0.042,30.431,13.416956194669192,1.3416956194669192,10.0,low,4.652935843520561,93.05871687041122,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.5076779276271886,100.0,15.6,8.0,idle,1
2026-05-12T13:40:47+02:00,0,31,07:45,07:45-08:00,True,running,1.195616,HIGH,36.039596,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",4.005,3.682,0.9935,4.99275,9.625,-0.025,-0.042,6.892,38.548,-0.092,-0.042,34.41,13.416956194669192,1.3416956194669192,10.0,low,4.6529308001845076,93.05861600369015,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.487648551208438,100.0,15.6,8.0,idle,1
2026-05-12T13:41:03+02:00,0,32,08:00,08:00-08:15,True,running,1.391024445,HIGH,37.19125,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",3.99875,3.682,0.9935,4.99275,9.4,-0.025,-0.042,6.742,37.588,-0.092,-0.042,33.661,13.416956194669192,1.3416956194669192,10.0,low,4.652925366318473,93.05850732636945,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.487648551208438,100.0,15.6,8.0,idle,1
2026-05-12T13:41:17+02:00,0,33,08:15,08:15-08:30,True,running,1.159074993,HIGH,37.963533,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",3.9575,3.68075,0.986,4.98775,11.025,-0.025,-0.042,7.592,43.631,-0.092,-0.042,37.867,13.416956194669192,1.3416956194669192,10.0,low,4.6529203187248935,93.05840637449786,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.467619174789695,100.0,15.6,8.0,idle,1
2026-05-12T13:41:32+02:00,0,34,08:30,08:30-08:45,True,running,1.1131185479999999,HIGH,38.735815,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",3.96875,3.682,0.99225,4.99275,10.1,-0.025,-0.042,7.142,40.084,-0.092,-0.042,35.658,13.416956194669192,1.3416956194669192,10.0,low,4.652915270945256,93.0583054189051,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.487648551208438,100.0,15.6,8.0,idle,1
2026-05-12T13:41:48+02:00,0,35,08:45,08:45-09:00,True,running,0.9957239499999999,HIGH,39.508097,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",3.95,3.68325,0.991,4.9915,10.85,-0.025,-0.042,7.617,42.858,-0.092,-0.042,38.02,13.416956194669192,1.3416956194669192,10.0,low,4.652909827872763,93.05819655745526,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.5076779276271886,100.0,15.6,8.0,idle,1
2026-05-12T13:42:02+02:00,0,36,09:00,09:00-09:15,True,running,1.122533979,HIGH,40.280379,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",3.9625,3.68325,0.991,4.99275,10.175,-0.025,-0.042,7.217,40.318,-0.092,-0.042,36.033,13.416956194669192,1.3416956194669192,10.0,low,4.652904777833715,93.0580955566743,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.5076779276271886,100.0,15.6,8.0,idle,1
2026-05-12T13:42:18+02:00,0,37,09:15,09:15-09:30,True,running,1.0472848449999999,HIGH,40.704342,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",3.9425,3.682,0.98975,4.99275,11.05,-0.025,-0.042,7.842,43.565,-0.092,-0.042,39.153,13.416956194669192,1.3416956194669192,10.0,low,4.652899339151,93.05798678302,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.487648551208438,100.0,15.6,8.0,idle,1
2026-05-12T13:42:32+02:00,0,38,09:30,09:30-09:45,True,running,0.975099611,HIGH,41.128305,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",3.93875,3.68325,0.9885,4.99275,11.125,-0.025,-0.042,7.892,43.819,-0.092,-0.042,39.403,13.416956194669192,1.3416956194669192,10.0,low,4.652894292571667,93.05788585143335,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.5076779276271886,100.0,15.6,8.0,idle,1
2026-05-12T13:42:47+02:00,0,39,09:45,09:45-10:00,True,running,0.924061746,HIGH,41.552267,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",3.92625,3.67575,0.97975,4.98525,11.275,-0.025,-0.042,8.092,44.268,-0.092,-0.041,40.341,13.416956194669192,1.3416956194669192,10.0,low,4.65288923665753,93.0577847331506,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.387501669114699,100.0,15.6,8.0,idle,1
2026-05-12T13:43:03+02:00,0,40,10:00,10:00-10:15,True,running,0.981675425,HIGH,41.976231,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",4.075,3.68075,0.98475,4.989,11.425,-0.025,-0.042,8.417,46.557,-0.092,-0.042,41.992,13.416956194669192,1.3416956194669192,10.0,low,4.652883805722043,93.05767611444085,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.467619174789695,100.0,15.6,8.0,idle,1
2026-05-12T13:43:17+02:00,0,41,10:15,10:15-10:30,True,running,0.911731941,HIGH,42.34053,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",4.06625,3.682,0.986,4.989,11.925,-0.025,-0.042,8.292,48.49,-0.092,-0.042,41.369,13.416956194669192,1.3416956194669192,10.0,low,4.652878759604645,93.0575751920929,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.487648551208438,100.0,15.6,8.0,idle,1
2026-05-12T13:43:33+02:00,0,42,10:30,10:30-10:45,True,running,0.866597429,HIGH,42.704829,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",4.05875,3.6795,0.98225,4.98775,12.1,-0.025,-0.042,8.842,49.111,-0.092,-0.041,44.102,13.416956194669192,1.3416956194669192,10.0,low,4.652873322481428,93.05746644962855,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.447589798370944,100.0,15.6,8.0,idle,1
2026-05-12T13:43:47+02:00,0,43,10:45,10:45-11:00,True,running,0.830803668,HIGH,43.069128,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",4.06625,3.682,0.9835,4.989,11.55,-0.025,-0.042,8.492,46.965,-0.092,-0.041,42.367,13.416956194669192,1.3416956194669192,10.0,low,4.652868275307429,93.05736550614859,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.487648551208438,100.0,15.6,8.0,idle,1
2026-05-12T13:44:02+02:00,0,44,11:00,11:00-11:15,True,running,0.8665226890000001,HIGH,43.433427,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",4.06375,3.68075,0.9835,4.989,11.525,-0.025,-0.042,8.492,46.835,-0.092,-0.041,42.367,13.416956194669192,1.3416956194669192,10.0,low,4.652863216860628,93.05726433721257,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.467619174789695,100.0,15.6,8.0,idle,1
2026-05-12T13:44:18+02:00,0,45,11:15,11:15-11:30,True,running,0.851203896,HIGH,43.787073,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",4.065,3.67575,0.9785,4.9865,11.05,-0.025,-0.042,8.142,44.918,-0.092,-0.041,40.6,13.416956194669192,1.3416956194669192,10.0,low,4.6528577825460795,93.0571556509216,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.387501669114699,100.0,15.6,8.0,idle,1
2026-05-12T13:44:32+02:00,0,46,11:30,11:30-11:45,True,running,0.843880718,HIGH,44.140718,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",4.04875,3.68075,0.9785,4.9865,12.25,-0.025,-0.042,8.917,49.597,-0.092,-0.041,44.465,13.416956194669192,1.3416956194669192,10.0,low,4.652852734078365,93.05705468156732,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.467619174789695,100.0,15.6,8.0,idle,1
2026-05-12T13:44:48+02:00,0,47,11:45,11:45-12:00,True,running,0.837230111,HIGH,44.494364,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",4.06,3.682,0.97975,4.989,11.6,-0.025,-0.042,8.517,47.096,-0.092,-0.041,42.491,13.416956194669192,1.3416956194669192,10.0,low,4.652847302057861,93.05694604115723,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.487648551208438,100.0,15.6,8.0,idle,1
2026-05-12T13:45:02+02:00,0,48,12:00,12:00-12:15,True,running,0.818025529,HIGH,44.848009,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",4.04,3.68075,0.976,4.98525,12.775,-0.025,-0.042,9.392,51.611,-0.092,-0.041,46.821,13.416956194669192,1.3416956194669192,10.0,low,4.652842244633037,93.05684489266073,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.467619174789695,100.0,15.6,8.0,idle,1
2026-05-12T13:45:17+02:00,0,49,12:15,12:15-12:30,True,running,0.7981483909999999,HIGH,44.698387,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",4.0575,3.682,0.97725,4.989,11.6,-0.025,-0.042,8.417,47.067,-0.092,-0.041,41.992,13.416956194669192,1.3416956194669192,10.0,low,4.652837193922907,93.05674387845815,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.487648551208438,100.0,15.6,8.0,idle,1
2026-05-12T13:45:33+02:00,0,50,12:30,12:30-12:45,True,running,0.7829790209999999,HIGH,44.548766,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",4.0525,3.682,0.97725,4.99025,11.65,-0.025,-0.042,8.517,47.212,-0.092,-0.041,42.502,13.416956194669192,1.3416956194669192,10.0,low,4.65283175813117,93.05663516262341,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.487648551208438,100.0,15.6,8.0,idle,1
2026-05-12T13:45:47+02:00,0,51,12:45,12:45-13:00,True,running,0.7674359980000001,HIGH,44.399144,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",4.055,3.682,0.976,4.989,11.525,-0.025,-0.042,8.417,46.734,-0.092,-0.041,41.992,13.416956194669192,1.3416956194669192,10.0,low,4.652826711223279,93.05653422446558,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.487648551208438,100.0,15.6,8.0,idle,1
2026-05-12T13:46:03+02:00,0,52,13:00,13:00-13:15,True,running,0.788882382,HIGH,44.249523,True,4,4,1,,HIGH price and PV available -> PV supplies load.,"SCENARIO,4",4.05125,3.682,0.976,4.989,11.65,-0.025,-0.042,8.492,47.197,-0.092,-0.041,42.367,13.416956194669192,1.3416956194669192,10.0,low,4.652821279441887,93.05642558883774,2000.0,empty,True,python_current_integrated_after_lookup_initialisation,3.6945,4.487648551208438,100.0,15.6,8.0,idle,1
