real_time,demo_cycle,slot,time_label,interval_label,ems_enabled,ems_status,price_dkk_kwh,price_state,demand_mW,pv_available,target_scenario,actual_scenario,scenario_accepted,reject_reason,scheduler_reason,command,panel_voltage_V,battery_voltage_V,pem_voltage_V,load_voltage_V,pv_current_mA,battery_current_mA,pem_current_mA,load_current_mA,pv_power_mW,battery_power_mW,pem_power_mW,load_power_mW,virtual_battery_soc_percent,virtual_battery_charge_mAh,virtual_battery_capacity_mAh,virtual_battery_charge_state,real_battery_soc_percent,real_battery_charge_mAh,real_battery_capacity_mAh,real_battery_charge_state,real_battery_soc_initialized,real_battery_soc_status,real_battery_initial_lookup_voltage,real_battery_lookup_soc_percent,pem_soc_percent,h2_volume_mL,h2_usable_mL,h2_mode,load_trigger
2026-05-11T14:35:50+02:00,0,0,00:00,00:00-00:15,True,running,0.9352706460000001,HIGH,45.752107382290916,True,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.76,3.5645,-0.064,4.91525,143.0,40.525,-0.084,-0.033,251.68,144.451,0.005,-0.162,50.08929446229017,5.0089294462290175,10.0,medium,0.0,0.0012,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.65075,2.6,0.0,7.6,0.0,empty,1
2026-05-11T14:35:58+02:00,0,1,00:15,00:15-00:30,True,running,0.895591095,HIGH,45.04351593954704,True,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.7575,3.56575,-0.064,4.909,142.825,40.15,-0.084,8.942,251.015,143.165,0.005,43.896,50.71997540395891,5.071997540395891,10.0,medium,0.0,0.0012,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.65075,2.62,0.0,7.6,0.0,empty,1
2026-05-11T14:36:05+02:00,0,2,00:30,00:30-00:45,True,running,0.872201879,HIGH,44.33492449680317,True,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.7575,3.56575,-0.064,4.90275,142.125,40.2,-0.084,8.792,249.785,143.343,0.005,43.105,51.25654185434935,5.125654185434935,10.0,medium,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.65075,2.62,0.0,7.6,0.0,empty,1
2026-05-11T14:36:13+02:00,0,3,00:45,00:45-01:00,True,running,0.8473928550000001,HIGH,43.62633305405929,True,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.755,3.567,-0.064,4.90275,141.075,40.375,-0.084,8.767,247.587,144.018,0.005,42.982,51.885586169824045,5.188558616982404,10.0,medium,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.65075,2.64,0.0,7.6,0.0,empty,1
2026-05-11T14:36:20+02:00,0,4,01:00,01:00-01:15,True,running,0.877656848,HIGH,42.91774161131542,True,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.755,-0.068,-0.064,4.919,141.175,40.125,-0.084,8.892,247.762,-2.729,0.005,43.74,52.421991285256226,5.242199128525622,10.0,medium,0.0,0.0012,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.65075,0.0,0.0,7.6,0.0,empty,1
2026-05-11T14:36:28+02:00,0,5,01:15,01:15-01:30,True,running,0.845748868,HIGH,41.50291010179009,True,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.75375,3.56825,-0.064,4.9315,140.65,40.575,-0.084,8.192,246.665,144.782,0.005,40.399,53.050939116166454,5.305093911616646,10.0,medium,0.0,0.0012,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.65075,2.66,0.0,7.6,0.0,empty,1
2026-05-11T14:36:36+02:00,0,6,01:30,01:30-01:45,True,running,0.8247508840000001,HIGH,40.08807859226475,True,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.75375,-0.068,-0.064,4.94775,140.425,40.525,-0.084,8.592,246.27,-2.756,0.005,42.511,53.6765199346933,5.36765199346933,10.0,medium,0.0,0.0012,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.65075,0.0,0.0,7.6,0.0,empty,1
2026-05-11T14:36:43+02:00,0,7,01:45,01:45-02:00,True,running,0.809581454,HIGH,38.67324708273942,True,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.7525,3.5645,-0.064,4.9065,139.2,40.675,-0.084,7.667,243.948,144.986,0.005,37.618,54.212801920572495,5.4212801920572495,10.0,medium,0.0,0.0012,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.65075,2.6,0.0,7.6,0.0,empty,1
2026-05-11T14:36:50+02:00,0,8,02:00,02:00-02:15,True,running,0.8302058449999999,HIGH,37.258415573214094,True,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.75125,3.562,-0.064,4.949,138.05,40.5,-0.084,8.592,241.76,144.261,0.005,42.522,54.75373226966411,5.475373226966411,10.0,medium,0.0,0.0011,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.65075,2.56,0.0,7.6,0.0,empty,1
2026-05-11T14:36:58+02:00,0,9,02:15,02:15-02:30,True,running,0.821014584,HIGH,35.309442611181716,True,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.75375,3.562,-0.064,4.90775,139.225,40.325,-0.084,7.242,244.166,143.638,0.005,35.542,55.38364982864556,5.5383649828645565,10.0,medium,0.0,0.0012,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.65075,2.56,0.0,7.6,0.0,empty,1
